elapsed_s,timestamp,raw,mv,phase,cycle_index
8.225,21:51:25.597,1159.0,994.0,inhale,3
8.246,21:51:25.618,1160.0,996.0,inhale,3
8.268,21:51:25.640,1159.0,994.0,inhale,3
8.290,21:51:25.662,1160.0,992.0,inhale,3
8.312,21:51:25.684,1160.0,994.0,inhale,3
8.334,21:51:25.706,1161.0,991.0,inhale,3
8.356,21:51:25.728,1165.0,993.0,inhale,3
8.379,21:51:25.750,1151.0,995.0,inhale,3
8.400,21:51:25.772,1158.0,993.0,inhale,3
8.424,21:51:25.796,1155.0,994.0,inhale,3
8.445,21:51:25.816,1162.0,992.0,inhale,3
8.466,21:51:25.838,1157.0,990.0,inhale,3
8.490,21:51:25.862,1163.0,992.0,inhale,3
8.511,21:51:25.882,1157.0,991.0,inhale,3
8.532,21:51:25.904,1158.0,994.0,inhale,3
8.555,21:51:25.927,1152.0,989.0,inhale,3
8.576,21:51:25.948,1153.0,990.0,inhale,3
8.598,21:51:25.970,1156.0,989.0,inhale,3
8.621,21:51:25.993,1156.0,992.0,inhale,3
8.642,21:51:26.014,1158.0,992.0,inhale,3
8.664,21:51:26.036,1161.0,994.0,inhale,3
8.687,21:51:26.058,1152.0,992.0,inhale,3
8.709,21:51:26.081,1154.0,993.0,inhale,3
8.730,21:51:26.102,1156.0,995.0,inhale,3
8.752,21:51:26.124,1158.0,987.0,inhale,3
8.775,21:51:26.146,1158.0,992.0,inhale,3
8.796,21:51:26.168,1158.0,992.0,inhale,3
8.819,21:51:26.190,1157.0,992.0,inhale,3
8.841,21:51:26.213,1156.0,993.0,inhale,3
8.862,21:51:26.234,1157.0,991.0,inhale,3
8.884,21:51:26.256,1156.0,988.0,inhale,3
8.907,21:51:26.278,1156.0,995.0,inhale,3
8.928,21:51:26.300,1155.0,990.0,inhale,3
8.950,21:51:26.322,1153.0,985.0,inhale,3
8.973,21:51:26.344,1155.0,992.0,inhale,3
9.004,21:51:26.376,1154.0,992.0,inhale,3
9.018,21:51:26.390,1151.0,991.0,inhale,3
9.038,21:51:26.410,1150.0,990.0,inhale,3
9.060,21:51:26.432,1144.0,987.0,inhale,3
9.082,21:51:26.454,1148.0,983.0,inhale,3
9.104,21:51:26.476,1149.0,982.0,inhale,3
9.126,21:51:26.498,1148.0,984.0,inhale,3
9.148,21:51:26.520,1148.0,993.0,inhale,3
9.170,21:51:26.542,1146.0,987.0,inhale,3
9.192,21:51:26.564,1141.0,989.0,inhale,3
9.214,21:51:26.586,1147.0,982.0,inhale,3
9.236,21:51:26.608,1146.0,980.0,inhale,3
9.258,21:51:26.630,1142.0,984.0,inhale,3
9.280,21:51:26.652,1141.0,983.0,inhale,3
9.302,21:51:26.674,1144.0,980.0,inhale,3
9.325,21:51:26.697,1146.0,981.0,inhale,3
9.346,21:51:26.718,1143.0,977.0,inhale,3
9.368,21:51:26.740,1143.0,985.0,inhale,3
9.391,21:51:26.763,1142.0,980.0,inhale,3
9.412,21:51:26.784,1145.0,982.0,inhale,3
9.434,21:51:26.806,1142.0,980.0,inhale,3
9.456,21:51:26.828,1144.0,980.0,inhale,3
9.478,21:51:26.850,1144.0,982.0,inhale,3
9.500,21:51:26.872,1143.0,979.0,exhale,3
9.524,21:51:26.896,1131.0,979.0,exhale,3
9.544,21:51:26.916,1143.0,981.0,exhale,3
9.567,21:51:26.939,1142.0,986.0,exhale,3
9.590,21:51:26.962,1144.0,981.0,exhale,3
9.610,21:51:26.982,1144.0,981.0,exhale,3
9.632,21:51:27.004,1143.0,979.0,exhale,3
9.655,21:51:27.027,1149.0,978.0,exhale,3
9.676,21:51:27.048,1146.0,986.0,exhale,3
9.698,21:51:27.070,1144.0,981.0,exhale,3
9.721,21:51:27.093,1145.0,979.0,exhale,3
9.742,21:51:27.114,1130.0,980.0,exhale,3
9.764,21:51:27.136,1149.0,982.0,exhale,3
9.786,21:51:27.158,1144.0,987.0,exhale,3
9.808,21:51:27.180,1149.0,980.0,exhale,3
9.830,21:51:27.202,1145.0,981.0,exhale,3
9.852,21:51:27.224,1147.0,985.0,exhale,3
9.874,21:51:27.246,1146.0,979.0,exhale,3
9.896,21:51:27.268,1147.0,984.0,exhale,3
9.918,21:51:27.290,1144.0,983.0,exhale,3
9.940,21:51:27.312,1148.0,984.0,exhale,3
9.962,21:51:27.334,1148.0,986.0,exhale,3
9.984,21:51:27.356,1147.0,984.0,exhale,3
10.006,21:51:27.378,1148.0,984.0,exhale,3
10.029,21:51:27.400,1153.0,983.0,exhale,3
10.052,21:51:27.424,1148.0,983.0,exhale,3
10.073,21:51:27.444,1144.0,984.0,exhale,3
10.094,21:51:27.466,1152.0,985.0,exhale,3
10.116,21:51:27.488,1150.0,984.0,exhale,3
10.152,21:51:27.524,1145.0,984.0,exhale,3
10.161,21:51:27.533,1148.0,987.0,exhale,3
10.182,21:51:27.554,1151.0,986.0,exhale,3
10.204,21:51:27.576,1150.0,985.0,exhale,3
10.226,21:51:27.598,1153.0,988.0,exhale,3
10.248,21:51:27.620,1156.0,989.0,exhale,3
10.270,21:51:27.642,1155.0,980.0,exhale,3
10.292,21:51:27.664,1148.0,991.0,exhale,3
10.314,21:51:27.686,1143.0,990.0,exhale,3
10.336,21:51:27.708,1155.0,989.0,exhale,3
10.358,21:51:27.730,1156.0,989.0,exhale,3
10.380,21:51:27.752,1154.0,989.0,exhale,3
10.402,21:51:27.774,1152.0,990.0,exhale,3
10.425,21:51:27.797,1152.0,987.0,exhale,3
10.446,21:51:27.818,1159.0,990.0,exhale,3
10.468,21:51:27.840,1156.0,990.0,exhale,3
10.491,21:51:27.863,1156.0,992.0,exhale,3
10.513,21:51:27.884,1158.0,984.0,exhale,3
10.534,21:51:27.906,1149.0,985.0,exhale,3
10.556,21:51:27.928,1153.0,989.0,exhale,3
10.578,21:51:27.950,1151.0,988.0,exhale,3
10.600,21:51:27.972,1139.0,986.0,exhale,3
10.622,21:51:27.994,1152.0,988.0,exhale,3
10.644,21:51:28.016,1149.0,977.0,exhale,3
10.666,21:51:28.038,1148.0,985.0,exhale,3
10.690,21:51:28.062,1147.0,983.0,exhale,3
10.710,21:51:28.082,1148.0,983.0,exhale,3
10.732,21:51:28.104,1147.0,983.0,exhale,3
10.754,21:51:28.126,1149.0,983.0,exhale,3
10.776,21:51:28.148,1147.0,983.0,exhale,3
10.798,21:51:28.170,1146.0,981.0,exhale,3
10.820,21:51:28.192,1145.0,984.0,exhale,3
10.842,21:51:28.214,1154.0,982.0,exhale,3
10.864,21:51:28.236,1147.0,982.0,exhale,3
10.886,21:51:28.258,1144.0,987.0,exhale,3
10.908,21:51:28.280,1135.0,978.0,exhale,3
10.930,21:51:28.302,1142.0,979.0,exhale,3
10.952,21:51:28.324,1141.0,982.0,exhale,3
10.974,21:51:28.346,1142.0,979.0,exhale,3
10.996,21:51:28.368,1140.0,979.0,exhale,3
11.018,21:51:28.390,1143.0,984.0,exhale,3
11.040,21:51:28.412,1143.0,981.0,exhale,3
11.062,21:51:28.434,1147.0,978.0,exhale,3
11.084,21:51:28.456,1139.0,982.0,exhale,3
11.107,21:51:28.479,1145.0,980.0,exhale,3
11.129,21:51:28.500,1145.0,983.0,exhale,3
11.150,21:51:28.522,1156.0,984.0,exhale,3
11.172,21:51:28.544,1150.0,979.0,exhale,3
11.195,21:51:28.567,1145.0,979.0,exhale,3
11.216,21:51:28.588,1142.0,982.0,exhale,3
11.239,21:51:28.610,1141.0,978.0,exhale,3
11.260,21:51:28.632,1141.0,978.0,exhale,3
11.283,21:51:28.654,1142.0,979.0,exhale,3
11.322,21:51:28.694,1139.0,977.0,exhale,3
11.328,21:51:28.700,1141.0,979.0,exhale,3
11.348,21:51:28.720,1139.0,976.0,exhale,3
11.370,21:51:28.742,1139.0,975.0,exhale,3
11.392,21:51:28.764,1150.0,976.0,exhale,3
11.414,21:51:28.786,1139.0,976.0,exhale,3
11.436,21:51:28.808,1136.0,973.0,exhale,3
11.458,21:51:28.830,1136.0,979.0,exhale,3
11.480,21:51:28.852,1138.0,975.0,exhale,3
11.502,21:51:28.874,1133.0,972.0,exhale,3
11.525,21:51:28.897,1134.0,975.0,exhale,3
11.546,21:51:28.918,1136.0,974.0,exhale,3
11.568,21:51:28.940,1131.0,961.0,exhale,3
11.590,21:51:28.962,1132.0,970.0,exhale,3
11.613,21:51:28.985,1131.0,970.0,exhale,3
11.634,21:51:29.006,1138.0,966.0,exhale,3
11.657,21:51:29.028,1131.0,969.0,exhale,3
11.679,21:51:29.051,1129.0,971.0,exhale,3
11.700,21:51:29.072,1131.0,966.0,exhale,3
11.724,21:51:29.096,1129.0,966.0,exhale,3
11.745,21:51:29.117,1128.0,968.0,exhale,3
11.766,21:51:29.138,1128.0,964.0,exhale,3
11.790,21:51:29.162,1130.0,961.0,exhale,3
11.811,21:51:29.183,1132.0,967.0,exhale,3
11.832,21:51:29.204,1133.0,966.0,exhale,3
11.855,21:51:29.227,1127.0,968.0,exhale,3
11.876,21:51:29.248,1117.0,973.0,exhale,3
11.899,21:51:29.271,1129.0,968.0,exhale,3
11.921,21:51:29.293,1130.0,973.0,exhale,3
11.942,21:51:29.314,1133.0,970.0,exhale,3
11.964,21:51:29.336,1132.0,971.0,exhale,3
11.987,21:51:29.359,1134.0,969.0,exhale,3
12.009,21:51:29.381,1136.0,972.0,inhale,4
12.030,21:51:29.402,1137.0,972.0,inhale,4
12.052,21:51:29.424,1135.0,976.0,inhale,4
12.075,21:51:29.447,1137.0,976.0,inhale,4
12.096,21:51:29.468,1143.0,978.0,inhale,4
12.118,21:51:29.490,1153.0,979.0,inhale,4
12.140,21:51:29.512,1142.0,982.0,inhale,4
12.162,21:51:29.534,1143.0,980.0,inhale,4
12.184,21:51:29.556,1142.0,975.0,inhale,4
12.206,21:51:29.578,1130.0,980.0,inhale,4
12.228,21:51:29.600,1149.0,986.0,inhale,4
12.250,21:51:29.622,1149.0,982.0,inhale,4
12.272,21:51:29.644,1144.0,979.0,inhale,4
12.295,21:51:29.667,1148.0,985.0,inhale,4
12.317,21:51:29.689,1147.0,984.0,inhale,4
12.339,21:51:29.710,1150.0,983.0,inhale,4
12.360,21:51:29.732,1150.0,984.0,inhale,4
12.382,21:51:29.754,1149.0,979.0,inhale,4
12.404,21:51:29.776,1152.0,983.0,inhale,4
12.426,21:51:29.798,1145.0,974.0,inhale,4
12.455,21:51:29.827,1143.0,983.0,inhale,4
12.472,21:51:29.844,1155.0,984.0,inhale,4
12.492,21:51:29.864,1152.0,986.0,inhale,4
12.514,21:51:29.886,1148.0,987.0,inhale,4
12.536,21:51:29.908,1149.0,984.0,inhale,4
12.558,21:51:29.930,1153.0,977.0,inhale,4
12.580,21:51:29.952,1148.0,986.0,inhale,4
12.602,21:51:29.974,1152.0,987.0,inhale,4
12.624,21:51:29.996,1152.0,983.0,inhale,4
12.646,21:51:30.018,1149.0,989.0,inhale,4
12.669,21:51:30.040,1153.0,991.0,inhale,4
12.690,21:51:30.062,1154.0,990.0,inhale,4
12.712,21:51:30.084,1154.0,991.0,inhale,4
12.735,21:51:30.107,1151.0,992.0,inhale,4
12.757,21:51:30.129,1154.0,990.0,inhale,4
12.778,21:51:30.150,1145.0,988.0,inhale,4
12.800,21:51:30.172,1151.0,989.0,inhale,4
12.824,21:51:30.196,1155.0,989.0,inhale,4
12.845,21:51:30.217,1165.0,991.0,inhale,4
12.866,21:51:30.238,1149.0,989.0,inhale,4
12.889,21:51:30.261,1153.0,987.0,inhale,4
12.910,21:51:30.282,1156.0,988.0,inhale,4
12.932,21:51:30.304,1148.0,992.0,inhale,4
12.956,21:51:30.328,1155.0,990.0,inhale,4
12.976,21:51:30.348,1155.0,989.0,inhale,4
12.998,21:51:30.370,1156.0,988.0,inhale,4
13.021,21:51:30.392,1152.0,990.0,inhale,4
13.042,21:51:30.414,1152.0,986.0,inhale,4
13.064,21:51:30.436,1158.0,993.0,inhale,4
13.086,21:51:30.458,1153.0,994.0,inhale,4
13.108,21:51:30.480,1152.0,986.0,inhale,4
13.130,21:51:30.502,1152.0,984.0,inhale,4
13.152,21:51:30.524,1151.0,988.0,inhale,4
13.174,21:51:30.546,1152.0,987.0,inhale,4
13.196,21:51:30.568,1153.0,982.0,inhale,4
13.218,21:51:30.590,1151.0,987.0,inhale,4
13.242,21:51:30.614,1145.0,983.0,inhale,4
13.262,21:51:30.634,1147.0,993.0,inhale,4
13.284,21:51:30.656,1149.0,981.0,inhale,4
13.306,21:51:30.678,1150.0,981.0,inhale,4
13.329,21:51:30.700,1150.0,982.0,inhale,4
13.350,21:51:30.722,1143.0,981.0,inhale,4
13.372,21:51:30.744,1143.0,979.0,inhale,4
13.394,21:51:30.766,1143.0,986.0,inhale,4
13.416,21:51:30.788,1140.0,982.0,inhale,4
13.438,21:51:30.810,1142.0,977.0,inhale,4
13.460,21:51:30.832,1145.0,983.0,inhale,4
13.482,21:51:30.854,1149.0,983.0,inhale,4
13.504,21:51:30.876,1138.0,979.0,exhale,4
13.526,21:51:30.898,1140.0,977.0,exhale,4
13.548,21:51:30.920,1141.0,976.0,exhale,4
13.570,21:51:30.942,1140.0,979.0,exhale,4
13.602,21:51:30.974,1127.0,974.0,exhale,4
13.616,21:51:30.988,1140.0,978.0,exhale,4
13.636,21:51:31.008,1137.0,979.0,exhale,4
13.658,21:51:31.030,1140.0,976.0,exhale,4
13.680,21:51:31.052,1141.0,980.0,exhale,4
13.702,21:51:31.074,1140.0,973.0,exhale,4
13.724,21:51:31.096,1140.0,977.0,exhale,4
13.746,21:51:31.118,1145.0,986.0,exhale,4
13.768,21:51:31.140,1136.0,977.0,exhale,4
13.791,21:51:31.163,1137.0,976.0,exhale,4
13.812,21:51:31.184,1138.0,968.0,exhale,4
13.834,21:51:31.206,1140.0,978.0,exhale,4
13.857,21:51:31.229,1139.0,979.0,exhale,4
13.879,21:51:31.250,1142.0,977.0,exhale,4
13.900,21:51:31.272,1140.0,978.0,exhale,4
13.925,21:51:31.297,1138.0,977.0,exhale,4
13.944,21:51:31.316,1150.0,978.0,exhale,4
13.966,21:51:31.338,1144.0,980.0,exhale,4
13.989,21:51:31.361,1141.0,978.0,exhale,4
14.010,21:51:31.382,1143.0,980.0,exhale,4
14.032,21:51:31.404,1145.0,979.0,exhale,4
14.054,21:51:31.426,1141.0,979.0,exhale,4
14.076,21:51:31.448,1141.0,983.0,exhale,4
14.098,21:51:31.470,1143.0,980.0,exhale,4
14.120,21:51:31.492,1147.0,980.0,exhale,4
14.142,21:51:31.514,1146.0,984.0,exhale,4
14.164,21:51:31.536,1146.0,987.0,exhale,4
14.186,21:51:31.558,1130.0,981.0,exhale,4
14.208,21:51:31.580,1144.0,982.0,exhale,4
14.231,21:51:31.603,1146.0,981.0,exhale,4
14.252,21:51:31.624,1144.0,984.0,exhale,4
14.274,21:51:31.646,1142.0,980.0,exhale,4
14.296,21:51:31.668,1144.0,981.0,exhale,4
14.318,21:51:31.690,1141.0,977.0,exhale,4
14.340,21:51:31.712,1146.0,982.0,exhale,4
14.362,21:51:31.734,1142.0,969.0,exhale,4
14.384,21:51:31.756,1142.0,981.0,exhale,4
14.407,21:51:31.779,1141.0,979.0,exhale,4
14.428,21:51:31.800,1145.0,972.0,exhale,4
14.450,21:51:31.822,1147.0,981.0,exhale,4
14.473,21:51:31.845,1132.0,979.0,exhale,4
14.494,21:51:31.866,1144.0,972.0,exhale,4
14.516,21:51:31.888,1142.0,980.0,exhale,4
14.539,21:51:31.911,1141.0,979.0,exhale,4
14.560,21:51:31.932,1140.0,987.0,exhale,4
14.582,21:51:31.954,1142.0,979.0,exhale,4
14.604,21:51:31.976,1141.0,979.0,exhale,4
14.626,21:51:31.998,1140.0,971.0,exhale,4
14.648,21:51:32.020,1140.0,979.0,exhale,4
14.670,21:51:32.042,1148.0,977.0,exhale,4
14.692,21:51:32.064,1126.0,976.0,exhale,4
14.714,21:51:32.086,1145.0,981.0,exhale,4
14.737,21:51:32.109,1135.0,978.0,exhale,4
14.758,21:51:32.130,1137.0,973.0,exhale,4
14.780,21:51:32.152,1134.0,962.0,exhale,4
14.802,21:51:32.174,1137.0,973.0,exhale,4
14.824,21:51:32.196,1135.0,978.0,exhale,4
14.847,21:51:32.219,1143.0,979.0,exhale,4
14.868,21:51:32.240,1133.0,978.0,exhale,4
14.897,21:51:32.269,1134.0,972.0,exhale,4
14.915,21:51:32.287,1131.0,972.0,exhale,4
14.934,21:51:32.306,1134.0,973.0,exhale,4
14.956,21:51:32.328,1132.0,971.0,exhale,4
14.978,21:51:32.350,1133.0,970.0,exhale,4
15.000,21:51:32.372,1130.0,970.0,exhale,4
15.023,21:51:32.395,1131.0,957.0,exhale,4
15.044,21:51:32.416,1134.0,965.0,exhale,4
15.066,21:51:32.438,1130.0,968.0,exhale,4
15.089,21:51:32.461,1143.0,964.0,exhale,4
15.110,21:51:32.482,1127.0,968.0,exhale,4
15.132,21:51:32.504,1129.0,966.0,exhale,4
15.155,21:51:32.527,1128.0,972.0,exhale,4
15.176,21:51:32.548,1131.0,968.0,exhale,4
15.198,21:51:32.570,1125.0,966.0,exhale,4
15.221,21:51:32.593,1127.0,967.0,exhale,4
15.242,21:51:32.614,1135.0,963.0,exhale,4
15.264,21:51:32.636,1127.0,969.0,exhale,4
15.286,21:51:32.658,1126.0,965.0,exhale,4
15.308,21:51:32.680,1126.0,964.0,exhale,4
15.330,21:51:32.702,1128.0,966.0,exhale,4
15.352,21:51:32.724,1123.0,964.0,exhale,4
15.374,21:51:32.746,1126.0,964.0,exhale,4
15.396,21:51:32.768,1126.0,965.0,exhale,4
15.418,21:51:32.790,1111.0,964.0,exhale,4
15.441,21:51:32.813,1122.0,959.0,exhale,4
15.462,21:51:32.834,1117.0,964.0,exhale,4
15.484,21:51:32.856,1127.0,962.0,exhale,4
15.506,21:51:32.878,1122.0,962.0,exhale,4
15.528,21:51:32.900,1123.0,962.0,exhale,4
15.550,21:51:32.922,1132.0,962.0,exhale,4
15.572,21:51:32.944,1115.0,964.0,exhale,4
15.594,21:51:32.966,1120.0,960.0,exhale,4
15.616,21:51:32.988,1119.0,962.0,exhale,4
15.638,21:51:33.010,1121.0,961.0,exhale,4
15.661,21:51:33.033,1119.0,958.0,exhale,4
15.683,21:51:33.055,1120.0,959.0,exhale,4
15.704,21:51:33.076,1120.0,960.0,exhale,4
15.727,21:51:33.098,1126.0,961.0,exhale,4
15.748,21:51:33.120,1118.0,957.0,exhale,4
15.770,21:51:33.142,1123.0,960.0,exhale,4
15.792,21:51:33.164,1117.0,960.0,exhale,4
15.814,21:51:33.186,1116.0,960.0,exhale,4
15.836,21:51:33.208,1113.0,960.0,exhale,4
15.859,21:51:33.230,1115.0,961.0,exhale,4
15.880,21:51:33.252,1119.0,962.0,exhale,4
15.902,21:51:33.274,1121.0,957.0,exhale,4
15.924,21:51:33.296,1121.0,961.0,exhale,4
15.946,21:51:33.318,1123.0,960.0,exhale,4
15.968,21:51:33.340,1119.0,958.0,exhale,4
15.990,21:51:33.362,1120.0,973.0,exhale,4
16.012,21:51:33.384,1125.0,965.0,inhale,5
16.035,21:51:33.407,1123.0,963.0,inhale,5
16.057,21:51:33.429,1125.0,961.0,inhale,5
16.078,21:51:33.450,1129.0,966.0,inhale,5
16.100,21:51:33.472,1128.0,965.0,inhale,5
16.122,21:51:33.494,1122.0,970.0,inhale,5
16.144,21:51:33.516,1128.0,968.0,inhale,5
16.166,21:51:33.538,1128.0,968.0,inhale,5
16.188,21:51:33.560,1130.0,968.0,inhale,5
16.210,21:51:33.582,1126.0,967.0,inhale,5
16.232,21:51:33.604,1131.0,971.0,inhale,5
16.254,21:51:33.626,1131.0,963.0,inhale,5
16.276,21:51:33.648,1134.0,970.0,inhale,5
16.298,21:51:33.670,1134.0,972.0,inhale,5
16.321,21:51:33.693,1132.0,972.0,inhale,5
16.342,21:51:33.714,1133.0,969.0,inhale,5
16.364,21:51:33.736,1132.0,973.0,inhale,5
16.386,21:51:33.758,1135.0,975.0,inhale,5
16.408,21:51:33.780,1136.0,974.0,inhale,5
16.430,21:51:33.802,1139.0,973.0,inhale,5
16.452,21:51:33.824,1131.0,975.0,inhale,5
16.474,21:51:33.846,1135.0,975.0,inhale,5
16.496,21:51:33.868,1139.0,973.0,inhale,5
16.518,21:51:33.890,1137.0,978.0,inhale,5
16.541,21:51:33.913,1135.0,975.0,inhale,5
16.562,21:51:33.934,1139.0,977.0,inhale,5
16.584,21:51:33.956,1138.0,966.0,inhale,5
16.607,21:51:33.979,1137.0,978.0,inhale,5
16.628,21:51:34.000,1133.0,979.0,inhale,5
16.650,21:51:34.022,1139.0,978.0,inhale,5
16.672,21:51:34.044,1142.0,977.0,inhale,5
16.694,21:51:34.066,1137.0,981.0,inhale,5
16.716,21:51:34.088,1140.0,979.0,inhale,5
16.738,21:51:34.110,1138.0,976.0,inhale,5
16.760,21:51:34.132,1144.0,973.0,inhale,5
16.782,21:51:34.154,1141.0,977.0,inhale,5
16.804,21:51:34.176,1140.0,976.0,inhale,5
16.826,21:51:34.198,1146.0,977.0,inhale,5
16.848,21:51:34.220,1140.0,977.0,inhale,5
16.870,21:51:34.242,1128.0,979.0,inhale,5
16.892,21:51:34.264,1140.0,978.0,inhale,5
16.914,21:51:34.286,1142.0,980.0,inhale,5
16.936,21:51:34.308,1143.0,979.0,inhale,5
16.958,21:51:34.330,1142.0,974.0,inhale,5
16.980,21:51:34.352,1144.0,981.0,inhale,5
17.002,21:51:34.374,1148.0,983.0,inhale,5
17.025,21:51:34.397,1143.0,972.0,inhale,5
17.046,21:51:34.418,1146.0,981.0,inhale,5
17.068,21:51:34.440,1139.0,980.0,inhale,5
17.090,21:51:34.462,1143.0,981.0,inhale,5
17.112,21:51:34.484,1146.0,985.0,inhale,5
17.134,21:51:34.506,1145.0,997.0,inhale,5
17.156,21:51:34.528,1144.0,980.0,inhale,5
17.178,21:51:34.550,1151.0,978.0,inhale,5
17.200,21:51:34.572,1145.0,978.0,inhale,5
17.224,21:51:34.596,1143.0,980.0,inhale,5
17.244,21:51:34.616,1145.0,974.0,inhale,5
17.266,21:51:34.638,1150.0,982.0,inhale,5
17.290,21:51:34.662,1141.0,979.0,inhale,5
17.310,21:51:34.682,1143.0,979.0,inhale,5
17.332,21:51:34.704,1143.0,976.0,inhale,5
17.354,21:51:34.726,1141.0,981.0,inhale,5
17.376,21:51:34.748,1142.0,978.0,inhale,5
17.398,21:51:34.770,1142.0,982.0,inhale,5
17.421,21:51:34.793,1138.0,978.0,inhale,5
17.443,21:51:34.815,1130.0,976.0,inhale,5
17.472,21:51:34.844,1141.0,976.0,inhale,5
17.487,21:51:34.858,1134.0,976.0,inhale,5
17.508,21:51:34.880,1136.0,976.0,exhale,5
17.530,21:51:34.902,1137.0,977.0,exhale,5
17.552,21:51:34.924,1129.0,979.0,exhale,5
17.574,21:51:34.946,1136.0,970.0,exhale,5
17.596,21:51:34.968,1135.0,969.0,exhale,5
17.618,21:51:34.990,1133.0,970.0,exhale,5
17.640,21:51:35.012,1135.0,970.0,exhale,5
17.662,21:51:35.034,1137.0,974.0,exhale,5
17.684,21:51:35.056,1133.0,969.0,exhale,5
17.706,21:51:35.078,1133.0,969.0,exhale,5
17.728,21:51:35.100,1132.0,968.0,exhale,5
17.750,21:51:35.122,1136.0,971.0,exhale,5
17.772,21:51:35.144,1132.0,969.0,exhale,5
17.794,21:51:35.166,1131.0,973.0,exhale,5
17.816,21:51:35.188,1133.0,978.0,exhale,5
17.838,21:51:35.210,1132.0,971.0,exhale,5
17.860,21:51:35.232,1132.0,973.0,exhale,5
17.882,21:51:35.254,1131.0,972.0,exhale,5
17.904,21:51:35.276,1135.0,971.0,exhale,5
17.926,21:51:35.298,1134.0,973.0,exhale,5
17.948,21:51:35.320,1132.0,974.0,exhale,5
17.970,21:51:35.342,1133.0,973.0,exhale,5
17.992,21:51:35.364,1131.0,973.0,exhale,5
18.014,21:51:35.386,1136.0,977.0,exhale,5
18.036,21:51:35.408,1129.0,974.0,exhale,5
18.058,21:51:35.430,1132.0,972.0,exhale,5
18.080,21:51:35.452,1137.0,975.0,exhale,5
18.102,21:51:35.474,1136.0,975.0,exhale,5
18.124,21:51:35.496,1138.0,973.0,exhale,5
18.146,21:51:35.518,1141.0,976.0,exhale,5
18.168,21:51:35.540,1138.0,968.0,exhale,5
18.191,21:51:35.563,1135.0,973.0,exhale,5
18.212,21:51:35.584,1137.0,978.0,exhale,5
18.234,21:51:35.606,1135.0,973.0,exhale,5
18.256,21:51:35.628,1136.0,973.0,exhale,5
18.279,21:51:35.650,1141.0,974.0,exhale,5
18.300,21:51:35.672,1138.0,975.0,exhale,5
18.325,21:51:35.697,1142.0,981.0,exhale,5
18.344,21:51:35.716,1138.0,976.0,exhale,5
18.366,21:51:35.738,1137.0,975.0,exhale,5
18.388,21:51:35.760,1135.0,977.0,exhale,5
18.410,21:51:35.782,1141.0,977.0,exhale,5
18.432,21:51:35.804,1127.0,977.0,exhale,5
18.454,21:51:35.826,1139.0,977.0,exhale,5
18.476,21:51:35.848,1141.0,976.0,exhale,5
18.498,21:51:35.870,1138.0,978.0,exhale,5
18.520,21:51:35.892,1137.0,980.0,exhale,5
18.542,21:51:35.914,1138.0,983.0,exhale,5
18.564,21:51:35.936,1141.0,977.0,exhale,5
18.586,21:51:35.958,1152.0,975.0,exhale,5
18.615,21:51:35.987,1143.0,979.0,exhale,5
18.634,21:51:36.006,1140.0,979.0,exhale,5
18.652,21:51:36.024,1138.0,977.0,exhale,5
18.674,21:51:36.046,1136.0,978.0,exhale,5
18.696,21:51:36.068,1138.0,980.0,exhale,5
18.718,21:51:36.090,1139.0,976.0,exhale,5
18.740,21:51:36.112,1139.0,975.0,exhale,5
18.762,21:51:36.134,1137.0,976.0,exhale,5
18.784,21:51:36.156,1136.0,973.0,exhale,5
18.806,21:51:36.178,1138.0,974.0,exhale,5
18.828,21:51:36.200,1138.0,982.0,exhale,5
18.850,21:51:36.222,1137.0,976.0,exhale,5
18.872,21:51:36.244,1136.0,963.0,exhale,5
18.894,21:51:36.266,1124.0,974.0,exhale,5
18.916,21:51:36.288,1124.0,976.0,exhale,5
18.939,21:51:36.311,1134.0,973.0,exhale,5
18.960,21:51:36.332,1134.0,962.0,exhale,5
18.983,21:51:36.354,1136.0,973.0,exhale,5
19.004,21:51:36.376,1126.0,971.0,exhale,5
19.026,21:51:36.398,1131.0,973.0,exhale,5
19.048,21:51:36.420,1133.0,969.0,exhale,5
19.070,21:51:36.442,1132.0,973.0,exhale,5
19.092,21:51:36.464,1132.0,970.0,exhale,5
19.114,21:51:36.486,1136.0,971.0,exhale,5
19.136,21:51:36.508,1132.0,971.0,exhale,5
19.158,21:51:36.530,1123.0,971.0,exhale,5
19.180,21:51:36.552,1132.0,968.0,exhale,5
19.202,21:51:36.574,1130.0,970.0,exhale,5
19.224,21:51:36.596,1123.0,968.0,exhale,5
19.246,21:51:36.618,1131.0,970.0,exhale,5
19.268,21:51:36.640,1133.0,970.0,exhale,5
19.291,21:51:36.663,1128.0,971.0,exhale,5
19.312,21:51:36.684,1122.0,973.0,exhale,5
19.334,21:51:36.706,1131.0,969.0,exhale,5
19.356,21:51:36.728,1134.0,971.0,exhale,5
19.379,21:51:36.751,1132.0,973.0,exhale,5
19.400,21:51:36.772,1133.0,968.0,exhale,5
19.423,21:51:36.795,1132.0,961.0,exhale,5
19.444,21:51:36.816,1128.0,972.0,exhale,5
19.466,21:51:36.838,1133.0,967.0,exhale,5
19.490,21:51:36.862,1129.0,966.0,exhale,5
19.510,21:51:36.882,1127.0,966.0,exhale,5
19.532,21:51:36.904,1128.0,965.0,exhale,5
19.554,21:51:36.926,1136.0,966.0,exhale,5
19.576,21:51:36.948,1128.0,966.0,exhale,5
